persona_id,date,amount,merchant,category,payment_method,bank,tx_type,description,balance_after,transaction_id
P192,2025-04-21 13:26:00,11137,Mie Gacoan,Dining Out,Debit,BRI,debit,Transaksi di Mie Gacoan,14632933,TX006755
P074,2025-04-21 13:40:00,4692773,H&M Indonesia,Fashion,QRIS,BCA,debit,Transaksi di H&M Indonesia,51521,TX006756
P075,2025-04-21 13:47:00,79525,Delfi,Snacks,QRIS,BRI,debit,Transaksi di Delfi,1046264,TX006757
P084,2025-04-21 14:17:00,104356,Mie Gacoan,Dining Out,Cash,,debit,Transaksi di Mie Gacoan,4843231,TX006758
P174,2025-04-21 14:32:00,237544,Alfamart,Personal Care,Cash,,debit,Transaksi di Alfamart,4416975,TX006759
P132,2025-04-21 14:37:00,171733,Tukang Sayur Keliling,Groceries,QRIS,BRI,debit,Transaksi di Tukang Sayur Keliling,17113414,TX006760
P094,2025-04-21 14:55:00,123122,Chatime,Dining Out,Cash,,debit,Transaksi di Chatime,11701650,TX006761
P099,2025-04-21 15:03:00,2771493,H&M Indonesia,Fashion,Debit,Mandiri,debit,Transaksi di H&M Indonesia,11982330,TX006762
P085,2025-04-21 15:09:00,304362,Chatime,Dining Out,Cash,,debit,Transaksi di Chatime,17081606,TX006763
P061,2025-04-21 15:09:00,69030,Indomaret,Groceries,Cash,,debit,Transaksi di Indomaret,5681747,TX006764
P177,2025-04-21 15:16:00,161610,Indomaret,Groceries,Debit,BCA,debit,Transaksi di Indomaret,13868530,TX006765
P092,2025-04-21 15:37:00,504092,Modern Retail,Baby Care,Cash,,debit,Transaksi di Modern Retail,9322674,TX006766
P043,2025-04-21 16:37:00,798000,Uniqlo Indonesia,Fashion,Debit,Mandiri,debit,Transaksi di Uniqlo Indonesia,1752384,TX006767
P198,2025-04-21 17:01:00,56022,Tukang Sayur Keliling,Groceries,Cash,,debit,Transaksi di Tukang Sayur Keliling,21324905,TX006768
P156,2025-04-21 17:10:00,163619,Agen Cleo,Beverages,Debit,Mandiri,debit,Transaksi di Agen Cleo,10133455,TX006769
P122,2025-04-21 17:43:00,96833,Oishi,Snacks,QRIS,BRI,debit,Transaksi di Oishi,37905179,TX006770
P144,2025-04-21 17:53:00,20362,Alfamart,Groceries,QRIS,Mandiri,debit,Transaksi di Alfamart,7740818,TX006771
P184,2025-04-21 18:18:00,78447,Pasar Tradisional,Groceries,Debit,BCA,debit,Transaksi di Pasar Tradisional,2646054,TX006772
P005,2025-04-21 18:24:00,116079,Sea World,Entertainment,Transfer,Mandiri,debit,Transaksi di Sea World,1834817,TX006773
P103,2025-04-21 18:49:00,31872,Modern Retail,Beverages,QRIS,BNI,debit,Transaksi di Modern Retail,12434016,TX006774
P192,2025-04-21 18:54:00,258984,Steam / Gopay,Entertainment,Transfer,BCA,debit,Transaksi di Steam / Gopay,14373949,TX006775
P037,2025-04-21 20:13:00,661848,Steam,Entertainment,Transfer,BRI,debit,Transaksi di Steam,358035,TX006776
P117,2025-04-21 20:23:00,91448,Dua Kelinci,Snacks,Debit,BRI,debit,Transaksi di Dua Kelinci,6904950,TX006777
P168,2025-04-21 20:26:00,315668,Rabbani,Fashion,Debit,BNI,debit,Transaksi di Rabbani,26228672,TX006778
P116,2025-04-21 20:33:00,48033,Pizza Hut,Dining Out,QRIS,BRI,debit,Transaksi di Pizza Hut,13116072,TX006779
P047,2025-04-21 21:00:00,830925,Multi Toys,Entertainment,Transfer,BNI,debit,Transaksi di Multi Toys,2160383,TX006780
P193,2025-04-21 21:04:00,33569,Wings Food,Beverages,Cash,,debit,Transaksi di Wings Food,4686362,TX006781
P058,2025-04-21 21:29:00,65592,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,180593,TX006782
P040,2025-04-21 21:32:00,93508,Modern Retail,Beverages,QRIS,Mandiri,debit,Transaksi di Modern Retail,4698281,TX006783
P075,2025-04-21 21:32:00,467110,Meat Shop,Groceries,Debit,BCA,debit,Transaksi di Meat Shop,579154,TX006784
P085,2025-04-21 22:48:00,300000,Timezone,Entertainment,Transfer,Mandiri,debit,Transaksi di Timezone,16781606,TX006785
P133,2025-04-21 22:59:00,79239,Prima Freshmart,Groceries,Debit,BCA,debit,Transaksi di Prima Freshmart,14004700,TX006786
P116,2025-04-22 08:11:00,219815,Cafe Lokal / Coffee Shop,Dining Out,Cash,,debit,Transaksi di Cafe Lokal / Coffee Shop,12896257,TX006787
P194,2025-04-22 08:34:00,21732,Toko Bahan Kue,Groceries,Cash,,debit,Transaksi di Toko Bahan Kue,43014377,TX006788
P071,2025-04-22 08:56:00,60439,Modern Retail,Snacks,QRIS,BCA,debit,Transaksi di Modern Retail,14424432,TX006789
P002,2025-04-22 09:22:00,33248,Glico,Snacks,QRIS,BNI,debit,Transaksi di Glico,1021002,TX006790
P095,2025-04-22 09:38:00,60661,GarudaFood,Snacks,Cash,,debit,Transaksi di GarudaFood,462824,TX006791
P032,2025-04-22 09:59:00,33567,Mayora,Snacks,Cash,,debit,Transaksi di Mayora,3812055,TX006792
P117,2025-04-22 10:01:00,131415,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,6773535,TX006793
P065,2025-04-22 10:24:00,63795,Nabati,Snacks,QRIS,BCA,debit,Transaksi di Nabati,44995,TX006794
P181,2025-04-22 10:25:00,63855,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,38409839,TX006795
P143,2025-04-22 10:41:00,456541,Martabak Bangka,Dining Out,Debit,BCA,debit,Transaksi di Martabak Bangka,21531476,TX006796
P131,2025-04-22 10:47:00,56577,Roti'O,Dining Out,Debit,BCA,debit,Transaksi di Roti'O,7820167,TX006797
P125,2025-04-22 11:08:00,48949,Modern Retail,Beverages,QRIS,BRI,debit,Transaksi di Modern Retail,31981084,TX006798
P012,2025-04-22 11:19:00,26912,Restaurant/Cafe,Beverages,QRIS,BRI,debit,Transaksi di Restaurant/Cafe,4842696,TX006799
P043,2025-04-22 11:43:00,38655,Auntie Anne's,Dining Out,Cash,,debit,Transaksi di Auntie Anne's,1713729,TX006800
P145,2025-04-22 11:48:00,5813,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,12723,TX006801
P142,2025-04-22 12:28:00,292953,3Second Store,Fashion,QRIS,BRI,debit,Transaksi di 3Second Store,23774735,TX006802
P183,2025-04-22 12:30:00,198467,Gado-Gado Boplo,Dining Out,Cash,,debit,Transaksi di Gado-Gado Boplo,67315793,TX006803
P184,2025-04-22 12:46:00,347796,Sea World,Entertainment,Transfer,BCA,debit,Transaksi di Sea World,2298258,TX006804
P152,2025-04-22 12:47:00,44113,Modern Retail,Baby Care,QRIS,BCA,debit,Transaksi di Modern Retail,11101035,TX006805
P195,2025-04-22 13:50:00,27297,Domino's Pizza,Dining Out,Debit,Mandiri,debit,Transaksi di Domino's Pizza,51497642,TX006806
P125,2025-04-22 14:05:00,67840,Nestle,Snacks,QRIS,Mandiri,debit,Transaksi di Nestle,31913244,TX006807
P005,2025-04-22 14:35:00,79554,Kellogg's,Snacks,Debit,Mandiri,debit,Transaksi di Kellogg's,1755263,TX006808
P163,2025-04-22 14:55:00,2876941,H&M Indonesia,Fashion,Debit,BNI,debit,Transaksi di H&M Indonesia,11459936,TX006809
P006,2025-04-22 15:00:00,99786,Indofood,Snacks,Cash,,debit,Transaksi di Indofood,242981,TX006810
P022,2025-04-22 15:20:00,230625,Jakarta Bird Land,Entertainment,Transfer,Mandiri,debit,Transaksi di Jakarta Bird Land,747065,TX006811
P190,2025-04-22 15:40:00,349876,Elzatta,Fashion,Cash,,debit,Transaksi di Elzatta,2795424,TX006812
P074,2025-04-22 16:01:00,13362,Warung Kelontong,Groceries,Cash,,debit,Transaksi di Warung Kelontong,38159,TX006813
P139,2025-04-22 16:03:00,82062,Pasar Tradisional,Groceries,Debit,BCA,debit,Transaksi di Pasar Tradisional,20416238,TX006814
P097,2025-04-22 16:22:00,48032,Warung Kelontong,Groceries,Cash,,debit,Transaksi di Warung Kelontong,151056,TX006815
P093,2025-04-22 16:39:00,730706,Levi's Store,Fashion,Cash,,debit,Transaksi di Levi's Store,22377259,TX006816
P059,2025-04-22 16:40:00,92547,Ranch Market,Groceries,Debit,BCA,debit,Transaksi di Ranch Market,980167,TX006817
P066,2025-04-22 17:37:00,138450,Pasar Tradisional,Groceries,Cash,,debit,Transaksi di Pasar Tradisional,2719084,TX006818
P135,2025-04-22 17:40:00,70062,Agen Aqua,Beverages,Debit,Mandiri,debit,Transaksi di Agen Aqua,26790148,TX006819
P079,2025-04-22 17:49:00,14788,PUBG Mobile,Entertainment,Transfer,BCA,debit,Transaksi di PUBG Mobile,2383428,TX006820
P033,2025-04-22 18:31:00,163228,Pasar Ikan Modern,Groceries,Cash,,debit,Transaksi di Pasar Ikan Modern,667545,TX006821
P150,2025-04-22 18:40:00,63541,Orang Tua,Snacks,Cash,,debit,Transaksi di Orang Tua,23821754,TX006822
P190,2025-04-22 19:16:00,33679,Mixue,Dining Out,Debit,BRI,debit,Transaksi di Mixue,2761745,TX006823
P040,2025-04-22 19:17:00,13315,Delfi,Snacks,QRIS,BNI,debit,Transaksi di Delfi,4684966,TX006824
P086,2025-04-22 19:57:00,101671,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,12368269,TX006825
P105,2025-04-22 20:00:00,177101,Rumah Pangan Kita,Groceries,QRIS,BRI,debit,Transaksi di Rumah Pangan Kita,2869231,TX006826
P151,2025-04-22 20:01:00,129758,HoYoverse,Entertainment,Transfer,Mandiri,debit,Transaksi di HoYoverse,24385727,TX006827
P138,2025-04-22 20:03:00,224054,Inul Vizta (F&B),Entertainment,Transfer,BNI,debit,Transaksi di Inul Vizta (F&B),26591574,TX006828
P182,2025-04-22 20:04:00,31775,Delfi,Snacks,QRIS,BNI,debit,Transaksi di Delfi,43185490,TX006829
P017,2025-04-22 20:06:00,34137,Viu,Entertainment,Transfer,BRI,debit,Transaksi di Viu,525552,TX006830
P153,2025-04-22 20:33:00,72897,Loket.com,Entertainment,Transfer,BNI,debit,Transaksi di Loket.com,13124477,TX006831
P155,2025-04-22 20:51:00,40001,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,7883833,TX006832
P037,2025-04-22 21:57:00,89910,Loket.com,Entertainment,Transfer,BCA,debit,Transaksi di Loket.com,268125,TX006833
P079,2025-04-22 22:48:00,1577448,Aerostreet,Fashion,Debit,Mandiri,debit,Transaksi di Aerostreet,805980,TX006834
P023,2025-04-23 08:28:00,28018,Lokal,Entertainment,Transfer,Mandiri,debit,Transaksi di Lokal,2248912,TX006835
P170,2025-04-23 08:40:00,60836,Happy Puppy,Entertainment,Transfer,BCA,debit,Transaksi di Happy Puppy,12093862,TX006836
P089,2025-04-23 09:16:00,428850,Sea World,Entertainment,Transfer,BNI,debit,Transaksi di Sea World,3387561,TX006837
P172,2025-04-23 10:28:00,96207,Agen Le Minerale,Beverages,Debit,BRI,debit,Transaksi di Agen Le Minerale,74165050,TX006838
P134,2025-04-23 10:30:00,146664,Sayurbox,Groceries,Cash,,debit,Transaksi di Sayurbox,21086906,TX006839
P068,2025-04-23 10:30:00,125901,Riot Games,Entertainment,Transfer,BRI,debit,Transaksi di Riot Games,2135378,TX006840
P155,2025-04-23 10:46:00,473724,CGV Cinemas,Entertainment,Transfer,BRI,debit,Transaksi di CGV Cinemas,7410109,TX006841
P044,2025-04-23 11:42:00,2181650,Eiger Adventure,Fashion,Cash,,debit,Transaksi di Eiger Adventure,2871068,TX006842
P013,2025-04-23 12:30:00,262515,Spotify,Entertainment,Transfer,BCA,debit,Transaksi di Spotify,7457741,TX006843
P200,2025-04-23 12:38:00,112153,Modern Retail,Beverages,Debit,BNI,debit,Transaksi di Modern Retail,44026443,TX006844
P181,2025-04-23 12:53:00,138975,Indomaret,Groceries,Cash,,debit,Transaksi di Indomaret,38270864,TX006845
P167,2025-04-23 13:02:00,38854,Cinepolis,Entertainment,Transfer,BRI,debit,Transaksi di Cinepolis,53766102,TX006846
P150,2025-04-23 13:10:00,89162,CGV Cinemas,Entertainment,Transfer,BCA,debit,Transaksi di CGV Cinemas,23732592,TX006847
P026,2025-04-23 14:04:00,475877,Rumah Makan Padang,Dining Out,Debit,BNI,debit,Transaksi di Rumah Makan Padang,4671450,TX006848
P188,2025-04-23 14:18:00,35037,Indomaret,Groceries,QRIS,BRI,debit,Transaksi di Indomaret,120690968,TX006849
P060,2025-04-23 14:23:00,162533,Rumah Pangan Kita,Groceries,Cash,,debit,Transaksi di Rumah Pangan Kita,6479718,TX006850
P147,2025-04-23 14:26:00,53146,Point Coffee,Dining Out,Debit,BCA,debit,Transaksi di Point Coffee,29692952,TX006851
P005,2025-04-23 14:26:00,27156,Restaurant/Cafe,Beverages,Cash,,debit,Transaksi di Restaurant/Cafe,1728107,TX006852
P163,2025-04-23 14:31:00,294162,3Second Store,Fashion,Cash,,debit,Transaksi di 3Second Store,11165774,TX006853
P067,2025-04-23 14:36:00,5924971,Nike Store,Fashion,QRIS,BNI,debit,Transaksi di Nike Store,5188906,TX006854
P012,2025-04-23 14:57:00,116211,Imperial Kitchen & Dimsum,Dining Out,Cash,,debit,Transaksi di Imperial Kitchen & Dimsum,4726485,TX006855
P042,2025-04-23 15:02:00,10893,Modern Retail,Beverages,Debit,BRI,debit,Transaksi di Modern Retail,2208962,TX006856
P092,2025-04-23 15:24:00,1167873,Skintific Official,Beauty Care,Debit,Mandiri,debit,Transaksi di Skintific Official,8154801,TX006857
P014,2025-04-23 15:27:00,111258,Sea World,Entertainment,Transfer,BRI,debit,Transaksi di Sea World,4698029,TX006858
P185,2025-04-23 16:39:00,207846,Pasar Tradisional,Groceries,Debit,BCA,debit,Transaksi di Pasar Tradisional,25592838,TX006859
P192,2025-04-23 16:45:00,51755,Alfamart,Groceries,Cash,,debit,Transaksi di Alfamart,14322194,TX006860
P193,2025-04-23 17:00:00,10900,Indomaret,Groceries,Debit,BNI,debit,Transaksi di Indomaret,4675462,TX006861
P171,2025-04-23 17:37:00,25325,Alfamart,Groceries,Cash,,debit,Transaksi di Alfamart,60954,TX006862
P095,2025-04-23 18:00:00,78384,Konimex,Snacks,Debit,Mandiri,debit,Transaksi di Konimex,384440,TX006863
P131,2025-04-23 18:16:00,383711,Tokopedia - Somethinc,Beauty Care,Cash,,debit,Transaksi di Tokopedia - Somethinc,7436456,TX006864
P042,2025-04-23 18:26:00,66665,Fiesta,Frozen Food,Debit,Mandiri,debit,Transaksi di Fiesta,2142297,TX006865
P117,2025-04-23 19:15:00,136110,Ranch Market,Groceries,Cash,,debit,Transaksi di Ranch Market,6637425,TX006866
P179,2025-04-23 19:29:00,114113,Domino's Pizza,Dining Out,QRIS,Mandiri,debit,Transaksi di Domino's Pizza,59905503,TX006867
P038,2025-04-23 19:31:00,15434,Modern Retail,Beverages,Debit,BCA,debit,Transaksi di Modern Retail,3595,TX006868
P138,2025-04-23 19:42:00,16650,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,26574924,TX006869
P161,2025-04-23 19:51:00,16848,Mayora,Snacks,Debit,BNI,debit,Transaksi di Mayora,24840403,TX006870
P111,2025-04-23 21:04:00,129950,Tomoro Coffee,Dining Out,Cash,,debit,Transaksi di Tomoro Coffee,8679020,TX006871
P068,2025-04-23 21:56:00,108520,Google Play,Entertainment,Transfer,BNI,debit,Transaksi di Google Play,2026858,TX006872
P075,2025-04-23 21:57:00,321525,Inul Vizta (F&B),Entertainment,Transfer,BCA,debit,Transaksi di Inul Vizta (F&B),257629,TX006873
P058,2025-04-23 22:09:00,7795,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,172798,TX006874
P104,2025-04-23 22:13:00,87716,Spotify,Entertainment,Transfer,Mandiri,debit,Transaksi di Spotify,2886844,TX006875
P179,2025-04-23 22:34:00,41004,Warteg Bahari,Dining Out,QRIS,BRI,debit,Transaksi di Warteg Bahari,59864499,TX006876
P003,2025-04-23 22:51:00,1636452,Disney+ Hotstar,Entertainment,Transfer,BRI,debit,Transaksi di Disney+ Hotstar,291584,TX006877
P060,2025-04-24 08:05:00,376226,Netflix,Entertainment,Transfer,BCA,debit,Transaksi di Netflix,6103492,TX006878
P111,2025-04-24 08:15:00,31989,Mie Gacoan,Dining Out,QRIS,BRI,debit,Transaksi di Mie Gacoan,8647031,TX006879
P077,2025-04-24 08:39:00,54107,Modern Retail,Beverages,QRIS,BNI,debit,Transaksi di Modern Retail,22252569,TX006880
P108,2025-04-24 08:44:00,165651,Spotify,Entertainment,Transfer,BRI,debit,Transaksi di Spotify,13532433,TX006881
P059,2025-04-24 09:08:00,324078,Champ,Frozen Food,Debit,BRI,debit,Transaksi di Champ,656089,TX006882
P192,2025-04-24 09:14:00,73737,Delfi,Snacks,Cash,,debit,Transaksi di Delfi,14248457,TX006883
P103,2025-04-24 10:10:00,41432,Holland Bakery,Dining Out,Debit,Mandiri,debit,Transaksi di Holland Bakery,12392584,TX006884
P191,2025-04-24 10:22:00,31377,URC Indonesia,Snacks,Cash,,debit,Transaksi di URC Indonesia,106096899,TX006885
P147,2025-04-24 10:28:00,149158,Delfi,Snacks,Debit,BCA,debit,Transaksi di Delfi,29543794,TX006886
P116,2025-04-24 10:53:00,303483,Google YouTube,Entertainment,Transfer,BNI,debit,Transaksi di Google YouTube,12592774,TX006887
P002,2025-04-24 10:59:00,13146,Alfamart/Indomaret,Beverages,Cash,,debit,Transaksi di Alfamart/Indomaret,1007856,TX006888
P156,2025-04-24 11:04:00,1569368,Buttonscarves,Fashion,Cash,,debit,Transaksi di Buttonscarves,8564087,TX006889
P101,2025-04-24 11:15:00,9897,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,22778597,TX006890
P161,2025-04-24 12:00:00,262027,Solaria,Dining Out,Cash,,debit,Transaksi di Solaria,24578376,TX006891
P117,2025-04-24 12:05:00,55209,Regal,Snacks,Cash,,debit,Transaksi di Regal,6582216,TX006892
P157,2025-04-24 12:47:00,190392,Gramedia,Entertainment,Transfer,BCA,debit,Transaksi di Gramedia,8126669,TX006893
P200,2025-04-24 13:57:00,71569,Agen Cleo,Beverages,QRIS,BNI,debit,Transaksi di Agen Cleo,43954874,TX006894
P197,2025-04-24 14:07:00,41954,Sayurbox,Groceries,Debit,Mandiri,debit,Transaksi di Sayurbox,30364327,TX006895
P116,2025-04-24 14:20:00,136975,GarudaFood,Snacks,QRIS,Mandiri,debit,Transaksi di GarudaFood,12455799,TX006896
P143,2025-04-24 15:23:00,283030,Kopi Kenangan,Dining Out,Debit,BCA,debit,Transaksi di Kopi Kenangan,21248446,TX006897
P088,2025-04-24 15:45:00,17290,Glico,Snacks,Cash,,debit,Transaksi di Glico,833937,TX006898
P014,2025-04-24 15:48:00,9572,Ragunan Zoo,Entertainment,Transfer,BNI,debit,Transaksi di Ragunan Zoo,4688457,TX006899
P013,2025-04-24 15:57:00,113841,Superindo,Groceries,QRIS,Mandiri,debit,Transaksi di Superindo,7343900,TX006900
P024,2025-04-24 16:10:00,71110,Alfamart,Groceries,Debit,BCA,debit,Transaksi di Alfamart,249025,TX006901
P015,2025-04-24 16:17:00,160526,Ranch Market,Groceries,QRIS,BCA,debit,Transaksi di Ranch Market,4027649,TX006902
P056,2025-04-24 17:00:00,119230,Mondelez,Snacks,Cash,,debit,Transaksi di Mondelez,495759,TX006903
P185,2025-04-24 17:25:00,11692025,Nike Store,Fashion,Cash,,debit,Transaksi di Nike Store,13900813,TX006904
P058,2025-04-24 17:30:00,100487,Modern Retail,Beverages,Cash,,debit,Transaksi di Modern Retail,72311,TX006905
P135,2025-04-24 17:43:00,16332,Modern Retail,Baby Care,Debit,BCA,debit,Transaksi di Modern Retail,26773816,TX006906
P043,2025-04-24 18:09:00,651789,CGV Cinemas,Entertainment,Transfer,BRI,debit,Transaksi di CGV Cinemas,1061940,TX006907
P146,2025-04-24 18:25:00,29098,Alfamart,Groceries,Debit,Mandiri,debit,Transaksi di Alfamart,18711943,TX006908
P099,2025-04-24 18:45:00,111661,3Second Store,Fashion,QRIS,BCA,debit,Transaksi di 3Second Store,11870669,TX006909
P195,2025-04-24 19:21:00,184709,Richeese Factory,Dining Out,Debit,Mandiri,debit,Transaksi di Richeese Factory,51312933,TX006910
P169,2025-04-24 19:27:00,160058,Janji Jiwa,Dining Out,Debit,Mandiri,debit,Transaksi di Janji Jiwa,5578532,TX006911
P199,2025-04-24 19:45:00,81146,Alfamart,Personal Care,QRIS,BRI,debit,Transaksi di Alfamart,53869368,TX006912
P193,2025-04-24 19:58:00,23384,Glico,Snacks,Cash,,debit,Transaksi di Glico,4652078,TX006913
P023,2025-04-24 20:02:00,86582,Siantar Top,Snacks,Debit,BRI,debit,Transaksi di Siantar Top,2162330,TX006914
P156,2025-04-24 20:05:00,113019,Mayora,Snacks,Debit,Mandiri,debit,Transaksi di Mayora,8451068,TX006915
P155,2025-04-24 20:53:00,100000,Timezone,Entertainment,Transfer,BNI,debit,Transaksi di Timezone,7310109,TX006916
P054,2025-04-24 21:15:00,128743,Superindo,Groceries,Debit,BRI,debit,Transaksi di Superindo,7596514,TX006917
P174,2025-04-24 21:25:00,330119,Elzatta,Fashion,Cash,,debit,Transaksi di Elzatta,4086856,TX006918
P089,2025-04-24 21:55:00,80733,Rumah Makan Padang,Dining Out,QRIS,BRI,debit,Transaksi di Rumah Makan Padang,3306828,TX006919
P188,2025-04-24 21:59:00,242222,Sayurbox,Groceries,Cash,,debit,Transaksi di Sayurbox,120448746,TX006920
P037,2025-04-24 22:01:00,110871,Museum Macan,Entertainment,Transfer,Mandiri,debit,Transaksi di Museum Macan,157254,TX006921
P099,2025-04-24 22:03:00,348762,Inul Vizta (F&B),Entertainment,Transfer,BNI,debit,Transaksi di Inul Vizta (F&B),11521907,TX006922
P111,2025-04-24 22:31:00,183674,Auntie Anne's,Dining Out,Cash,,debit,Transaksi di Auntie Anne's,8463357,TX006923
P183,2025-04-25 08:00:00,13108712,Levi's Store,Fashion,QRIS,BNI,debit,Transaksi di Levi's Store,54207081,TX006924
P138,2025-04-25 08:06:00,197124,Bakso Malang,Dining Out,Cash,,debit,Transaksi di Bakso Malang,26377800,TX006925
P140,2025-04-25 08:27:00,60106,Arnotts,Snacks,Cash,,debit,Transaksi di Arnotts,14653410,TX006926
P170,2025-04-25 09:05:00,223154,Guardian,Personal Care,Debit,BCA,debit,Transaksi di Guardian,11870708,TX006927
P107,2025-04-25 09:09:00,82074,Kopi Kenangan,Dining Out,Debit,BRI,debit,Transaksi di Kopi Kenangan,6555854,TX006928
P057,2025-04-25 09:32:00,7212,Modern Retail,Beverages,QRIS,BRI,debit,Transaksi di Modern Retail,1129380,TX006929
P051,2025-04-25 09:39:00,264017,Rumah Makan Padang,Dining Out,QRIS,Mandiri,debit,Transaksi di Rumah Makan Padang,811847,TX006930
P176,2025-04-25 10:25:00,33694,Lotte Mart,Groceries,Cash,,debit,Transaksi di Lotte Mart,31979278,TX006931
P191,2025-04-25 10:45:00,222097,Lotte Mart,Groceries,QRIS,Mandiri,debit,Transaksi di Lotte Mart,105874802,TX006932
P169,2025-04-25 10:54:00,4579977,Uniqlo Indonesia,Fashion,Debit,BNI,debit,Transaksi di Uniqlo Indonesia,998555,TX006933
P189,2025-04-25 11:04:00,90753,Indofood,Snacks,QRIS,BNI,debit,Transaksi di Indofood,68062491,TX006934
P059,2025-04-25 11:12:00,138599,Pasar Tradisional,Groceries,QRIS,BNI,debit,Transaksi di Pasar Tradisional,517490,TX006935
P174,2025-04-25 11:54:00,101143,Point Coffee,Dining Out,Cash,,debit,Transaksi di Point Coffee,3985713,TX006936
P115,2025-04-25 12:02:00,53603,Pasar Tradisional,Groceries,QRIS,BRI,debit,Transaksi di Pasar Tradisional,1404013,TX006937
P147,2025-04-25 12:03:00,43966,Alfamart/Indomaret,Beverages,QRIS,Mandiri,debit,Transaksi di Alfamart/Indomaret,29499828,TX006938
P173,2025-04-25 12:24:00,41594,Indomaret Fresh,Groceries,Debit,BNI,debit,Transaksi di Indomaret Fresh,47659642,TX006939
P131,2025-04-25 13:14:00,187455,Sate Padang Ajo Ramon,Dining Out,Cash,,debit,Transaksi di Sate Padang Ajo Ramon,7249001,TX006940
